start_x,start_y,end_x,end_y,control1_x,control1_y,control2_x,control2_y
154,455,201,52,202,645,241,-125
77,160,128,24,6,30,-59,-71
261,341,322,476,445,397,215,560
700,184,130,159,691,104,133,265
762,362,766,689,682,200,642,712
385,265,292,472,196,325,262,662
379,676,646,764,221,539,486,834
234,94,233,749,133,105,356,773
746,213,165,294,571,110,226,445
242,117,316,586,255,182,404,526
635,382,408,586,550,200,306,725
456,230,588,337,649,364,437,329
614,446,474,765,481,346,579,806
112,25,458,356,4,79,445,236
415,649,366,153,591,719,510,219
424,249,719,65,266,358,807,126
270,91,454,438,85,-62,319,399
287,692,332,497,394,685,199,625
89,608,437,788,-62,585,527,649
585,155,387,570,736,290,250,502
712,722,523,546,531,875,447,529
483,572,555,32,568,644,539,-127
479,512,236,33,534,619,356,-117
123,423,49,257,289,480,-118,145
85,41,113,505,171,-105,137,561
152,435,50,534,323,268,-109,502
638,169,535,19,629,60,507,-62
123,573,485,116,-51,769,403,216
516,138,718,542,572,330,809,519
518,407,155,26,531,431,188,-5
613,133,723,486,796,189,848,288
152,42,370,72,-22,-143,276,92
698,242,707,1,839,185,800,-126
758,334,502,466,797,315,479,276
218,346,431,566,413,164,366,640
461,671,448,293,366,819,498,188
659,26,263,632,851,41,280,433
577,697,604,380,523,691,436,359
562,623,659,111,447,438,518,235
256,338,146,619,316,206,-22,521
116,85,562,48,109,218,607,242
40,735,738,357,-82,875,913,294
479,353,724,373,374,162,524,318
777,297,286,500,784,207,366,306
206,102,756,521,125,175,896,425
762,582,387,511,718,409,476,666
170,352,428,255,235,166,591,296
752,478,230,573,690,403,190,636
354,766,380,88,267,674,443,61
439,473,348,653,325,303,331,687
313,20,755,786,411,114,854,931
294,445,540,251,111,261,467,233
659,784,427,292,698,934,358,184
764,292,642,499,949,412,596,614
6,267,535,740,-65,341,483,704
578,601,40,527,661,749,-109,662
554,184,450,721,522,12,628,771
3,2,468,394,-182,109,370,320
72,277,286,357,-76,310,161,245
682,666,518,285,600,641,709,371
782,413,607,607,605,556,766,684
510,73,379,469,341,112,344,621
55,148,397,623,220,-20,336,782
100,683,12,234,179,490,194,355
406,405,345,43,213,293,260,-116
723,757,349,607,890,899,419,468
130,54,199,208,78,229,83,9
56,42,539,692,5,-55,423,822
382,132,72,796,199,302,135,698
772,622,694,402,840,709,518,499
547,683,372,48,419,837,547,80
701,11,390,709,807,89,379,511
671,664,185,392,738,493,113,331
465,586,118,708,641,599,162,887
182,470,196,140,182,652,162,131
614,1,741,87,588,-90,761,182
646,131,609,154,774,328,639,228
397,431,29,332,520,524,-118,479
640,137,38,240,786,68,66,315
114,136,82,232,-69,276,-25,56
135,112,518,91,47,178,356,290
56,341,42,59,-142,279,55,57
363,45,653,728,355,-20,481,607
586,238,503,161,764,356,677,-18
349,243,346,160,444,391,414,-20
206,82,504,646,156,-108,394,709
361,259,441,619,333,419,461,632
244,652,336,77,263,653,506,95
408,235,339,44,222,361,154,57
596,44,154,55,612,38,50,147
143,243,418,536,-30,153,330,355
451,375,659,407,508,264,470,435
25,166,165,693,-151,137,146,803
245,285,181,564,163,115,99,728
73,783,384,419,46,665,286,538
293,94,16,287,290,43,-158,351
91,251,203,665,192,396,98,637
664,514,126,183,559,636,181,45
747,282,362,361,771,87,195,267
492,531,68,26,382,505,-13,-68
771,524,210,14,629,341,107,211
230,239,94,540,429,98,240,543
206,527,476,420,337,498,373,617
35,730,617,568,-27,897,456,564
660,551,172,287,580,636,347,362
487,793,494,657,527,938,583,643
621,656,787,76,494,482,868,234
562,498,185,765,663,453,132,688
300,298,482,233,399,262,661,83
500,334,225,219,569,313,94,180
89,471,766,297,-76,582,786,137
373,766,158,103,510,690,253,135
713,321,530,193,625,128,711,171
88,431,533,292,34,262,700,136
585,680,451,578,777,747,515,485
509,671,213,157,479,750,390,204
241,179,432,569,101,157,392,567
790,662,319,235,770,760,333,239
433,471,569,397,622,640,709,561
701,480,614,786,657,286,742,970
580,713,304,664,542,724,250,813
597,563,88,221,418,596,59,46
276,261,465,408,267,284,611,361
125,129,405,764,-56,33,366,632
571,389,146,424,599,562,250,354
678,15,343,187,842,-22,502,350
248,15,706,585,166,62,555,421
245,303,459,729,89,472,611,783
644,318,609,683,581,241,665,749
524,798,690,335,499,932,733,180
631,423,706,637,756,614,537,733
497,86,253,685,337,-113,263,871
614,523,10,537,764,419,-35,464
761,290,419,32,626,281,590,48
106,276,30,183,233,187,-98,184
648,163,330,211,809,353,448,12
350,67,367,158,485,-118,516,85
616,230,634,14,784,366,668,-145
773,506,410,707,965,605,253,900
274,29,795,724,94,9,726,879
327,741,87,229,259,705,-64,350
306,428,431,43,111,483,436,-13
566,612,315,663,376,515,325,669
791,25,226,66,705,206,33,231
509,518,249,619,571,592,128,587
400,251,556,387,342,403,438,215
202,442,524,479,74,465,716,345
786,774,391,81,734,963,564,192
705,443,271,469,527,290,124,610
750,41,730,332,746,-65,788,240
693,691,174,56,828,628,167,-103
332,736,401,448,209,882,539,481
700,679,68,663,627,876,249,862
279,35,414,66,102,-31,525,146
772,213,746,111,615,173,786,200
392,483,240,204,460,369,373,175
176,66,466,135,60,-77,447,325
268,441,190,273,117,385,341,234
289,149,232,261,185,118,385,162
203,559,676,280,258,699,520,468
20,265,705,511,129,126,562,436
475,162,188,572,333,-12,-1,680
115,131,705,713,307,5,705,774
269,526,407,209,188,616,369,308
461,179,135,680,317,343,263,628
137,428,359,286,216,382,536,190
509,243,614,221,569,108,799,141
115,544,691,15,-16,469,625,25
86,282,542,269,-12,105,579,414
754,320,781,429,685,367,742,491
251,290,384,632,347,302,280,716
523,104,588,391,407,136,667,544
150,725,63,334,110,619,-4,532
116,229,736,184,-49,85,662,31
504,631,225,692,337,656,270,683
129,503,141,108,-37,338,108,-67
385,765,167,616,280,906,-19,574
665,51,14,424,849,32,-169,235
275,22,709,653,275,-99,616,523
713,569,514,582,597,746,371,549
99,594,386,782,-14,598,460,868
225,175,62,480,65,169,-96,489
511,619,37,781,483,587,-45,797
272,244,160,234,203,278,251,393
497,757,587,796,639,687,694,877
743,465,315,70,765,611,319,39
208,306,81,440,55,168,41,490
687,453,598,236,567,325,628,222
314,45,204,305,429,-5,348,375
764,120,57,312,918,177,32,441
74,81,40,373,-57,-101,191,405
68,571,762,138,-40,770,834,256
127,311,174,656,106,365,253,610
730,634,489,126,561,625,506,140
782,202,685,152,915,136,586,350
8,11,104,237,11,78,9,370
633,567,612,588,780,723,802,402
744,295,607,246,546,385,589,297
114,438,601,765,69,436,782,674
750,147,48,603,763,181,-134,740
632,178,493,2,494,53,573,-139
390,537,334,559,368,567,211,416
695,308,756,292,747,419,763,329
531,216,601,516,542,50,761,663
379,360,188,641,319,166,182,834
691,280,468,563,699,146,318,470
661,186,460,174,812,379,415,-3
462,247,442,268,551,184,570,410
20,285,507,382,94,115,425,560
32,704,426,730,142,700,231,870
333,687,579,70,501,504,668,-20
392,45,421,446,575,215,340,275
241,417,143,46,163,489,236,129
790,147,689,598,757,27,661,508
543,351,535,380,670,485,612,209
8,727,338,798,-65,589,209,875
318,388,460,172,233,446,337,287
467,690,192,679,534,812,122,626
692,425,621,502,618,418,757,536
447,92,599,261,372,-29,793,425
551,385,759,718,465,564,839,730
470,17,714,355,383,-82,829,335
703,331,341,346,584,194,379,158
109,606,732,522,95,725,884,717
667,669,219,670,580,859,169,622
732,644,560,611,798,568,666,532
27,199,778,28,-29,6,813,-150
107,329,164,369,128,393,305,390
518,115,688,434,456,8,839,602
671,217,416,735,611,239,223,684
741,499,130,115,759,565,116,84
232,781,608,787,96,964,711,713
145,744,358,470,-2,753,337,624
119,720,355,461,145,648,301,523
515,507,611,550,382,472,742,633
776,626,479,613,778,536,370,601
74,624,580,469,202,785,656,648
18,104,538,255,-1,79,461,420
376,798,252,337,435,828,403,247
142,685,179,239,270,649,123,109
564,779,686,351,470,744,527,185
286,644,566,490,459,772,615,553
699,177,737,57,630,164,916,-115
320,274,726,409,120,431,900,332
679,51,93,203,620,60,76,233
396,108,418,338,538,95,566,412
598,307,453,183,610,270,643,97
135,780,173,692,242,974,134,842
402,29,118,485,344,-119,251,417
251,562,292,433,55,556,292,454
618,641,791,154,548,540,861,140
680,405,25,419,830,474,177,600
532,126,757,559,637,97,911,384
464,548,371,774,655,488,300,961
799,481,713,520,785,359,796,621
562,623,526,547,399,666,364,386
587,468,186,471,609,489,171,386
540,468,103,160,627,534,232,183
252,40,206,22,304,106,232,-2
421,767,400,313,585,938,304,166
327,632,336,599,327,616,351,526
704,662,753,496,592,648,849,372
490,286,290,446,513,365,306,616
99,783,3,438,-12,637,49,443
393,37,250,722,485,-9,181,645
238,762,302,193,77,566,312,64
654,497,275,405,645,434,431,305
474,150,24,770,424,349,-73,873
583,63,316,569,553,258,458,436
482,332,329,323,558,374,311,216
617,576,59,689,808,488,-37,617
683,68,453,293,560,-115,340,125
97,776,724,597,264,708,605,622
406,232,369,412,229,159,310,265
398,219,258,570,579,132,299,396
379,204,391,580,225,195,576,695
635,443,119,581,476,538,-80,459
390,773,201,14,258,666,68,106
387,739,185,13,435,557,199,135
389,439,234,718,485,561,142,828
749,84,252,561,799,253,148,455
41,29,742,733,131,-38,596,585
743,46,148,485,739,-49,-45,355
505,207,455,189,401,54,580,155
440,77,744,384,560,-7,776,539
441,192,61,212,527,228,7,208
516,292,575,757,674,410,430,618
354,7,290,298,252,-168,466,312
338,4,405,350,398,-92,545,258
419,441,578,522,429,354,757,719
575,222,97,162,540,246,96,54
105,511,44,164,185,671,66,160
744,524,395,704,911,331,290,682
655,316,145,592,756,212,164,699
380,663,412,352,443,622,212,341
265,86,537,37,97,226,523,-48
576,562,661,340,750,399,856,248
231,411,606,253,343,289,616,335
164,713,31,754,237,581,-100,873
739,106,106,212,907,8,64,235
29,613,581,132,52,622,477,63
398,103,182,74,587,258,18,-21
560,10,102,345,619,194,274,177
299,335,48,125,461,181,191,180
498,60,514,213,392,-115,700,16
372,537,346,447,324,490,383,351
390,729,177,133,198,534,8,121
279,715,434,397,209,580,461,536
680,656,581,630,853,773,471,520
361,38,24,0,206,-80,155,178
129,109,603,200,14,87,724,256
104,767,507,22,-66,947,688,48
149,38,401,774,126,157,348,762
429,272,311,446,594,343,363,446
490,658,788,356,312,714,777,461
667,240,332,101,719,103,397,72
350,684,654,25,357,825,800,156
50,387,610,776,18,299,751,606
482,330,403,692,368,218,299,822
11,70,758,312,-6,134,951,352
652,668,330,169,616,765,519,208
539,189,563,571,489,216,523,554
13,712,252,67,61,600,358,161
754,787,137,725,658,830,96,870
121,253,486,298,-29,184,596,485
139,27,299,687,237,-169,149,669
717,616,684,701,750,567,703,730
312,594,777,734,471,533,647,928
664,761,672,119,566,853,633,191
626,570,151,167,623,713,340,325
193,396,235,763,114,548,196,733
413,435,708,304,536,521,860,196
620,80,752,653,526,144,645,564
587,646,241,276,527,487,61,268
756,90,18,586,736,102,-68,526
781,286,737,453,601,365,818,585
46,508,701,500,-12,419,575,409
328,528,68,361,268,620,190,362
0,759,645,35,-161,822,774,51
631,49,26,473,557,169,-47,587
49,489,795,82,186,490,631,64
494,561,371,124,641,545,278,233
587,59,278,500,558,33,249,620
106,767,407,763,82,757,220,602
227,260,535,549,120,281,415,408
785,233,554,303,673,41,386,350
443,34,611,221,250,228,484,40
89,57,312,390,-32,-39,396,386
668,770,620,572,724,686,813,649
296,646,650,716,450,622,848,613
458,424,84,697,283,622,4,889
504,470,541,348,543,476,656,343
36,185,788,469,-161,30,689,455
474,226,2,85,521,378,-95,107
128,710,788,410,180,700,871,582
633,715,748,656,519,592,931,720
202,669,706,745,128,820,526,887
659,8,358,397,832,-50,455,365
364,635,441,297,189,792,453,290
152,339,318,188,297,423,244,339
434,254,724,642,500,324,766,501
43,30,633,142,7,-14,552,283
288,81,390,225,285,-89,554,399
22,276,270,232,-156,262,278,205
281,229,286,742,159,425,307,749
422,42,431,762,247,-55,344,785
667,337,637,619,602,418,827,440
555,447,669,398,569,454,471,254
23,290,429,549,13,424,310,690
244,751,624,431,336,849,811,308
264,4,131,489,344,-103,182,488
756,707,657,118,731,598,552,133
381,697,355,715,311,687,324,660
603,250,591,286,650,397,507,187
254,196,704,259,221,112,594,301
59,350,417,635,86,532,530,676
776,682,250,476,932,767,234,347
675,637,605,281,512,801,438,339
271,293,777,87,411,224,910,96
312,608,95,351,126,768,181,403
783,507,443,4,798,684,422,-159
695,316,471,129,647,241,315,277
374,307,39,185,438,249,188,130
333,493,552,608,466,613,717,447
93,353,282,476,-65,391,237,598
585,404,231,135,600,441,48,224
677,704,61,645,760,509,27,678
652,518,255,586,541,713,228,600
228,638,86,33,38,513,167,15
753,774,602,643,795,617,412,733
239,540,525,16,411,383,605,-117
31,369,493,175,87,548,330,226
681,174,588,647,647,15,579,757
735,403,646,458,662,591,459,282
602,529,426,690,527,493,431,627
147,775,654,600,191,854,639,440
366,538,153,278,374,534,8,230
240,127,607,29,188,273,543,40
161,293,775,321,314,325,883,384
5,530,72,329,-122,685,-15,158
534,704,549,646,441,712,677,757
507,262,695,257,375,70,849,194
627,278,777,792,622,340,823,634
537,703,212,90,703,640,99,42
35,7,392,582,118,111,346,640
268,396,204,403,336,458,112,515
19,65,199,547,202,58,20,389
648,363,211,641,705,402,124,774
475,606,751,496,580,705,608,338
354,492,614,77,516,311,495,246
480,618,112,408,566,454,164,364
92,451,642,165,203,475,647,161
776,619,13,549,935,694,-75,357
448,289,512,320,547,371,594,369
135,630,277,591,44,764,441,645
427,585,751,34,250,643,872,209
573,127,605,318,595,249,514,359
273,661,459,669,172,489,495,843
482,243,784,271,468,87,764,218
503,462,452,747,522,657,275,856
396,662,759,170,579,771,639,350
657,253,110,17,457,77,216,55
30,642,130,76,-167,531,247,-64
374,372,787,176,572,432,888,299
263,412,491,129,263,252,651,138
517,678,72,630,396,615,105,479
663,450,782,262,682,352,723,257
262,512,237,28,423,429,114,-107
164,581,50,776,128,576,-73,912
657,276,155,743,762,189,-9,808
226,89,493,226,235,210,470,218
292,700,66,684,304,661,206,502
279,455,199,13,406,424,133,66
582,424,271,323,631,378,266,284
547,535,474,315,605,482,526,181
317,262,362,590,255,315,471,744
489,247,632,418,582,275,441,259
698,125,722,260,850,68,527,360
515,8,328,592,675,42,477,529
627,158,508,589,609,-3,641,703
695,422,682,733,542,396,618,915
100,573,268,47,297,710,342,-64
659,720,69,456,700,579,-28,563
645,215,433,785,808,266,257,748
343,597,26,139,226,474,129,234
701,176,286,142,836,57,219,133
629,189,285,22,627,-3,267,-84
687,374,422,402,554,242,289,257
657,715,765,235,612,891,880,70
241,785,40,0,108,964,111,-44
591,597,388,588,485,431,255,448
375,484,220,704,382,537,80,760
363,75,653,501,455,151,744,393
424,587,155,384,467,488,-41,298
94,3,647,227,191,-30,503,155
556,431,380,187,395,601,534,160
326,767,78,239,439,844,266,187
245,580,668,523,302,688,694,488
4,406,380,203,-133,359,485,325
97,202,351,440,-89,79,498,468
95,539,295,79,-87,625,443,89
39,490,452,695,-152,306,461,497
256,239,364,425,154,125,371,607
720,595,255,541,551,697,369,674
164,492,673,542,354,342,730,617
310,500,690,73,199,349,702,133
225,686,793,146,340,621,970,143
418,600,474,412,499,747,454,426
98,783,424,754,242,713,512,833
673,421,406,557,648,540,276,685
87,441,727,226,281,490,625,375
426,66,486,348,563,-84,585,389
641,140,208,361,708,-38,302,503
132,452,735,49,302,437,905,-4
60,222,47,306,118,56,-136,444
784,564,373,739,842,566,178,898
585,628,526,44,477,498,628,175
123,431,408,138,205,336,497,119
174,783,779,594,50,939,762,397
286,578,706,15,446,692,733,-65
220,467,642,648,402,376,761,664
292,104,475,494,379,164,647,626
348,253,395,739,270,358,451,582
536,178,342,174,357,377,377,12
122,149,440,418,139,213,250,389
46,531,331,365,-58,406,321,200
403,292,268,353,477,325,241,551
385,94,179,196,437,97,36,336
365,169,132,324,304,180,126,405
121,230,743,82,172,228,766,84
26,168,192,137,-154,341,339,77
621,302,713,277,552,435,800,297
772,589,402,81,715,428,327,223
161,365,600,341,103,481,689,349
363,541,320,55,301,343,393,74
754,425,796,204,676,424,773,54
606,566,577,253,596,489,542,289
198,403,455,461,288,336,263,424
703,651,461,624,587,470,472,565
779,663,513,251,615,506,682,283
506,201,376,559,417,277,275,487
638,108,715,380,637,166,886,217
294,792,463,393,245,782,399,375
187,215,378,630,26,19,355,550
92,249,732,169,153,364,622,143
42,394,647,350,4,212,533,360
774,624,448,728,821,701,636,695
378,295,762,297,340,309,912,293
300,784,101,148,332,807,285,233
407,309,619,678,605,371,648,776
478,663,593,206,300,488,660,115
597,260,430,98,585,261,572,231
220,124,378,338,114,143,448,455
515,217,573,88,475,192,726,198
513,11,705,696,570,-59,644,664
233,118,796,590,120,-52,624,424
147,668,332,501,-15,644,202,669
502,604,503,188,469,444,561,179
700,739,702,87,769,688,718,127
212,460,382,754,340,296,279,867
657,537,774,385,704,631,728,241
175,776,183,158,63,893,239,72
258,27,595,253,152,11,567,341
92,17,591,721,134,-62,534,704
414,266,287,644,231,448,437,694
558,368,253,786,699,507,164,957
64,704,99,96,52,676,137,118
179,791,70,336,136,627,101,140
16,516,734,722,-71,521,757,883
733,181,684,209,840,57,815,276
607,639,705,439,569,803,554,519
31,224,243,717,-136,325,276,629
241,397,26,673,207,271,-61,613
32,259,787,579,-48,196,677,443
342,40,378,147,312,198,251,198
395,122,207,712,569,184,328,897
180,421,152,700,79,415,228,532
426,681,349,201,395,841,272,133
483,332,321,669,325,310,271,607
423,531,571,650,254,533,539,534
